starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 21 06:03:47 2023	1703131427	3	14	18	14
Thu Dec 21 06:03:47 2023	1703131427	2	15	18	15
Thu Dec 21 06:03:47 2023	1703131427	1	16	18	16
Thu Dec 21 06:03:47 2023	1703131427	5	13	18	9
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	15
Thu Dec 21 06:03:47 2023	1703131427	1	16	18	16
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	15
Thu Dec 21 06:03:47 2023	1703131427	5	12	18	10
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	13
Thu Dec 21 06:03:47 2023	1703131427	5	13	18	11
Thu Dec 21 06:03:47 2023	1703131427	5	13	18	12
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	13
Thu Dec 21 06:03:47 2023	1703131427	6	12	18	12
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	14
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	16
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	1	16	18	16
Thu Dec 21 06:03:47 2023	1703131427	5	12	18	11
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	16
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	15
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	14
Thu Dec 21 06:03:47 2023	1703131427	4	14	18	11
Thu Dec 21 06:03:47 2023	1703131427	8	10	18	9
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	14
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	14
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	17
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	5	13	18	10
Thu Dec 21 06:03:47 2023	1703131427	6	12	18	11
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	14
Thu Dec 21 06:03:47 2023	1703131427	2	16	18	13
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	14
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	6	13	18	11
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	4	14	18	11
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	14
Thu Dec 21 06:03:47 2023	1703131427	5	13	18	10
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	17
Thu Dec 21 06:03:47 2023	1703131427	4	14	18	14
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	14
Thu Dec 21 06:03:47 2023	1703131427	5	14	18	11
Thu Dec 21 06:03:47 2023	1703131427	6	12	18	12
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	18
Thu Dec 21 06:03:47 2023	1703131427	6	12	18	11
Thu Dec 21 06:03:47 2023	1703131427	4	15	18	13
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	3	15	18	13
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	3	16	18	13
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	16
Thu Dec 21 06:03:47 2023	1703131427	4	14	18	14
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	14
Thu Dec 21 06:03:47 2023	1703131427	0	18	18	18
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	2	17	18	14
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	18	16
Thu Dec 21 06:03:47 2023	1703131427	3	16	18	14
Thu Dec 21 06:03:47 2023	1703131427	2	16	18	16
Thu Dec 21 06:03:47 2023	1703131427	9	9	18	9
Thu Dec 21 06:03:47 2023	1703131427	4	15	18	11
Thu Dec 21 06:03:47 2023	1703131427	1	17	18	17
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	18
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	15
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	16	19	16
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	15
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	13
Thu Dec 21 06:03:47 2023	1703131427	2	16	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	16	19	16
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	16
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	18
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	16
Thu Dec 21 06:03:47 2023	1703131427	4	14	19	14
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	19
Thu Dec 21 06:03:47 2023	1703131427	5	14	19	12
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	18
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	15
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	17
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	1	17	19	17
Thu Dec 21 06:03:47 2023	1703131427	2	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	16
Thu Dec 21 06:03:47 2023	1703131427	3	15	19	13
Thu Dec 21 06:03:47 2023	1703131427	7	12	19	9
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	19
Thu Dec 21 06:03:47 2023	1703131427	7	12	19	9
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	12
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	12
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	13
Thu Dec 21 06:03:47 2023	1703131427	4	15	19	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	15
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	19
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	17
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	17
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	10
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	18
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	13
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	16
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	11	8	19	7
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	11
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	15
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	15
Thu Dec 21 06:03:47 2023	1703131427	4	15	19	12
Thu Dec 21 06:03:47 2023	1703131427	7	12	19	9
Thu Dec 21 06:03:47 2023	1703131427	1	19	19	18
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	13
Thu Dec 21 06:03:47 2023	1703131427	3	16	19	14
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	17
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	16
Thu Dec 21 06:03:47 2023	1703131427	7	13	19	9
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	17
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	15
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	17
Thu Dec 21 06:03:47 2023	1703131427	1	18	19	18
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	10	9	19	9
Thu Dec 21 06:03:47 2023	1703131427	5	15	19	14
Thu Dec 21 06:03:47 2023	1703131427	0	19	19	19
Thu Dec 21 06:03:47 2023	1703131427	6	13	19	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	19	17
Thu Dec 21 06:03:47 2023	1703131427	3	17	19	13
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	17
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	9
Thu Dec 21 06:03:47 2023	1703131427	2	17	20	15
Thu Dec 21 06:03:47 2023	1703131427	3	16	20	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	20	14
Thu Dec 21 06:03:47 2023	1703131427	3	16	20	15
Thu Dec 21 06:03:47 2023	1703131427	5	15	20	4
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	16
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	20	17
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	13
Thu Dec 21 06:03:47 2023	1703131427	2	17	20	15
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	9
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	9
Thu Dec 21 06:03:47 2023	1703131427	2	17	20	14
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	9
Thu Dec 21 06:03:47 2023	1703131427	2	17	20	15
Thu Dec 21 06:03:47 2023	1703131427	0	19	20	19
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	11
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	14
Thu Dec 21 06:03:47 2023	1703131427	8	12	20	11
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	15
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	16
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	13
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	15
Thu Dec 21 06:03:47 2023	1703131427	3	16	20	13
Thu Dec 21 06:03:47 2023	1703131427	5	15	20	14
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	13
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	13
Thu Dec 21 06:03:47 2023	1703131427	7	13	20	13
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	13
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	17
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	17
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	18
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	18
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	17
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	20
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	16
Thu Dec 21 06:03:47 2023	1703131427	1	19	20	19
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	14
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	15
Thu Dec 21 06:03:47 2023	1703131427	1	20	20	19
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	11
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	16
Thu Dec 21 06:03:47 2023	1703131427	2	19	20	17
Thu Dec 21 06:03:47 2023	1703131427	1	19	20	18
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	16
Thu Dec 21 06:03:47 2023	1703131427	5	15	20	10
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	15
Thu Dec 21 06:03:47 2023	1703131427	2	19	20	17
Thu Dec 21 06:03:47 2023	1703131427	4	16	20	10
Thu Dec 21 06:03:47 2023	1703131427	1	19	20	19
Thu Dec 21 06:03:47 2023	1703131427	5	16	20	10
Thu Dec 21 06:03:47 2023	1703131427	6	14	20	13
Thu Dec 21 06:03:47 2023	1703131427	2	19	20	14
Thu Dec 21 06:03:47 2023	1703131427	2	18	20	17
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	19
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	19
Thu Dec 21 06:03:47 2023	1703131427	3	17	20	17
Thu Dec 21 06:03:47 2023	1703131427	0	20	20	15
Thu Dec 21 06:03:47 2023	1703131427	4	16	21	15
Thu Dec 21 06:03:47 2023	1703131427	2	18	21	14
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	18
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	19
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	19
Thu Dec 21 06:03:47 2023	1703131427	1	19	21	19
Thu Dec 21 06:03:47 2023	1703131427	3	18	21	16
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	15
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	20
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	17
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	18
Thu Dec 21 06:03:47 2023	1703131427	3	18	21	18
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	15
Thu Dec 21 06:03:47 2023	1703131427	2	18	21	18
Thu Dec 21 06:03:47 2023	1703131427	5	16	21	10
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	18
Thu Dec 21 06:03:47 2023	1703131427	2	18	21	15
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	19
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	20
Thu Dec 21 06:03:47 2023	1703131427	3	18	21	18
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	20
Thu Dec 21 06:03:47 2023	1703131427	3	18	21	15
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	20
Thu Dec 21 06:03:47 2023	1703131427	2	18	21	16
Thu Dec 21 06:03:47 2023	1703131427	4	17	21	15
Thu Dec 21 06:03:47 2023	1703131427	5	15	21	12
Thu Dec 21 06:03:47 2023	1703131427	9	12	21	12
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	15
Thu Dec 21 06:03:47 2023	1703131427	3	19	21	18
Thu Dec 21 06:03:47 2023	1703131427	7	14	21	13
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	15
Thu Dec 21 06:03:47 2023	1703131427	3	18	21	15
Thu Dec 21 06:03:47 2023	1703131427	3	19	21	16
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	20
Thu Dec 21 06:03:47 2023	1703131427	2	20	21	14
Thu Dec 21 06:03:47 2023	1703131427	1	21	21	15
Thu Dec 21 06:03:47 2023	1703131427	2	20	21	19
Thu Dec 21 06:03:47 2023	1703131427	3	19	21	16
Thu Dec 21 06:03:47 2023	1703131427	6	15	21	12
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	19
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	21
Thu Dec 21 06:03:47 2023	1703131427	4	17	21	15
Thu Dec 21 06:03:47 2023	1703131427	6	16	21	12
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	21
Thu Dec 21 06:03:47 2023	1703131427	6	15	21	12
Thu Dec 21 06:03:47 2023	1703131427	3	19	21	16
Thu Dec 21 06:03:47 2023	1703131427	1	21	21	15
Thu Dec 21 06:03:47 2023	1703131427	1	21	21	21
Thu Dec 21 06:03:47 2023	1703131427	5	16	21	15
Thu Dec 21 06:03:47 2023	1703131427	3	19	21	16
Thu Dec 21 06:03:47 2023	1703131427	1	20	21	20
Thu Dec 21 06:03:47 2023	1703131427	0	21	21	21
Thu Dec 21 06:03:47 2023	1703131427	2	19	21	17
Thu Dec 21 06:03:47 2023	1703131427	2	20	21	20
Thu Dec 21 06:03:47 2023	1703131427	7	14	21	14
Thu Dec 21 06:03:47 2023	1703131427	5	17	22	10
Thu Dec 21 06:03:47 2023	1703131427	0	21	22	16
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	16
Thu Dec 21 06:03:47 2023	1703131427	1	21	22	15
Thu Dec 21 06:03:47 2023	1703131427	5	17	22	10
Thu Dec 21 06:03:47 2023	1703131427	2	19	22	18
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	17
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	17
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	18
Thu Dec 21 06:03:47 2023	1703131427	1	21	22	16
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	17
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	21
Thu Dec 21 06:03:47 2023	1703131427	5	17	22	16
Thu Dec 21 06:03:47 2023	1703131427	1	21	22	21
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	12
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	15
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	12
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	22
Thu Dec 21 06:03:47 2023	1703131427	6	16	22	14
Thu Dec 21 06:03:47 2023	1703131427	2	20	22	17
Thu Dec 21 06:03:47 2023	1703131427	1	21	22	21
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	18
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	16
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	16
Thu Dec 21 06:03:47 2023	1703131427	3	19	22	15
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	20
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	19
Thu Dec 21 06:03:47 2023	1703131427	1	22	22	22
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	18
Thu Dec 21 06:03:47 2023	1703131427	4	18	22	12
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	16
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	21
Thu Dec 21 06:03:47 2023	1703131427	0	22	22	22
Thu Dec 21 06:03:47 2023	1703131427	3	20	22	18
Thu Dec 21 06:03:47 2023	1703131427	5	18	22	16
Thu Dec 21 06:03:47 2023	1703131427	2	20	22	15
Thu Dec 21 06:03:47 2023	1703131427	4	18	23	18
Thu Dec 21 06:03:47 2023	1703131427	2	20	23	19
Thu Dec 21 06:03:47 2023	1703131427	1	21	23	16
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	19
Thu Dec 21 06:03:47 2023	1703131427	3	20	23	18
Thu Dec 21 06:03:47 2023	1703131427	8	15	23	12
Thu Dec 21 06:03:47 2023	1703131427	8	15	23	12
Thu Dec 21 06:03:47 2023	1703131427	4	19	23	12
Thu Dec 21 06:03:47 2023	1703131427	3	20	23	18
Thu Dec 21 06:03:47 2023	1703131427	0	23	23	21
Thu Dec 21 06:03:47 2023	1703131427	1	22	23	21
Thu Dec 21 06:03:47 2023	1703131427	2	20	23	20
Thu Dec 21 06:03:47 2023	1703131427	3	20	23	19
Thu Dec 21 06:03:47 2023	1703131427	3	20	23	18
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	20
Thu Dec 21 06:03:47 2023	1703131427	0	22	23	22
Thu Dec 21 06:03:47 2023	1703131427	1	22	23	17
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	20
Thu Dec 21 06:03:47 2023	1703131427	5	18	23	16
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	19
Thu Dec 21 06:03:47 2023	1703131427	5	18	23	17
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	21
Thu Dec 21 06:03:47 2023	1703131427	3	20	23	15
Thu Dec 21 06:03:47 2023	1703131427	4	19	23	12
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	19
Thu Dec 21 06:03:47 2023	1703131427	0	23	23	17
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	20
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	19
Thu Dec 21 06:03:47 2023	1703131427	2	22	23	22
Thu Dec 21 06:03:47 2023	1703131427	1	22	23	21
Thu Dec 21 06:03:47 2023	1703131427	2	21	23	18
Thu Dec 21 06:03:47 2023	1703131427	0	23	23	22
Thu Dec 21 06:03:47 2023	1703131427	5	18	23	18
Thu Dec 21 06:03:47 2023	1703131427	6	18	23	16
Thu Dec 21 06:03:47 2023	1703131427	2	21	24	18
Thu Dec 21 06:03:47 2023	1703131427	3	21	24	18
Thu Dec 21 06:03:47 2023	1703131427	2	22	24	20
Thu Dec 21 06:03:47 2023	1703131427	3	21	24	18
Thu Dec 21 06:03:47 2023	1703131427	0	24	24	22
Thu Dec 21 06:03:47 2023	1703131427	3	21	24	18
Thu Dec 21 06:03:47 2023	1703131427	0	24	24	22
Thu Dec 21 06:03:47 2023	1703131427	3	21	24	19
Thu Dec 21 06:03:47 2023	1703131427	6	18	24	17
Thu Dec 21 06:03:47 2023	1703131427	3	21	24	21
Thu Dec 21 06:03:47 2023	1703131427	1	23	24	22
Thu Dec 21 06:03:47 2023	1703131427	5	19	24	12
Thu Dec 21 06:03:47 2023	1703131427	2	22	24	20
Thu Dec 21 06:03:47 2023	1703131427	3	22	24	21
Thu Dec 21 06:03:47 2023	1703131427	2	22	24	19
Thu Dec 21 06:03:47 2023	1703131427	4	21	25	20
Thu Dec 21 06:03:47 2023	1703131427	5	20	25	17
Thu Dec 21 06:03:47 2023	1703131427	6	19	25	17
Thu Dec 21 06:03:47 2023	1703131427	2	22	25	18
Thu Dec 21 06:03:47 2023	1703131427	2	23	25	19
Thu Dec 21 06:03:47 2023	1703131427	2	23	25	20
Thu Dec 21 06:03:47 2023	1703131427	3	22	25	18
Thu Dec 21 06:03:47 2023	1703131427	9	16	25	13
Thu Dec 21 06:03:47 2023	1703131427	1	25	25	19
Thu Dec 21 06:03:47 2023	1703131427	3	22	25	20
Thu Dec 21 06:03:47 2023	1703131427	2	23	25	19
Thu Dec 21 06:03:47 2023	1703131427	2	23	25	22
Thu Dec 21 06:03:47 2023	1703131427	5	20	25	20
Thu Dec 21 06:03:47 2023	1703131427	3	22	25	20
Thu Dec 21 06:03:47 2023	1703131427	5	21	26	21
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	20
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	19
Thu Dec 21 06:03:47 2023	1703131427	6	20	26	17
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	20
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	20
Thu Dec 21 06:03:47 2023	1703131427	2	23	26	20
Thu Dec 21 06:03:47 2023	1703131427	6	20	26	17
Thu Dec 21 06:03:47 2023	1703131427	2	24	26	20
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	20
Thu Dec 21 06:03:47 2023	1703131427	3	23	26	22
Thu Dec 21 06:03:47 2023	1703131427	2	24	26	20
Thu Dec 21 06:03:47 2023	1703131427	5	21	26	21
Thu Dec 21 06:03:47 2023	1703131427	7	20	26	18
Thu Dec 21 06:03:47 2023	1703131427	2	24	26	20
Thu Dec 21 06:03:47 2023	1703131427	1	26	27	18
Thu Dec 21 06:03:47 2023	1703131427	5	22	27	21
Thu Dec 21 06:03:47 2023	1703131427	0	26	27	26
Thu Dec 21 06:03:47 2023	1703131427	3	24	27	23
Thu Dec 21 06:03:47 2023	1703131427	3	24	28	23
Thu Dec 21 06:03:47 2023	1703131427	0	28	28	27
Thu Dec 21 06:03:47 2023	1703131427	6	22	28	22
Thu Dec 21 06:03:47 2023	1703131427	3	26	28	24
Thu Dec 21 06:03:47 2023	1703131427	3	26	28	24
Thu Dec 21 06:03:47 2023	1703131427	3	26	28	24
Thu Dec 21 06:03:47 2023	1703131427	2	26	29	23
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	22
Thu Dec 21 06:03:47 2023	1703131427	0	28	29	25
Thu Dec 21 06:03:47 2023	1703131427	3	26	29	24
Thu Dec 21 06:03:47 2023	1703131427	7	22	29	19
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	22
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	25
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	12
Thu Dec 21 06:03:47 2023	1703131427	0	29	29	25
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	28
Thu Dec 21 06:03:47 2023	1703131427	1	28	29	12
Thu Dec 21 06:03:47 2023	1703131427	0	29	29	27
Thu Dec 21 06:03:47 2023	1703131427	1	29	30	25
Thu Dec 21 06:03:47 2023	1703131427	3	27	30	23
Thu Dec 21 06:03:47 2023	1703131427	1	29	30	25
Thu Dec 21 06:03:47 2023	1703131427	0	30	31	27
Thu Dec 21 06:03:47 2023	1703131427	1	30	31	29
Thu Dec 21 06:03:47 2023	1703131427	1	30	31	29
Thu Dec 21 06:03:47 2023	1703131427	1	31	32	30
Thu Dec 21 06:03:47 2023	1703131427	1	31	32	28
Thu Dec 21 06:03:47 2023	1703131427	1	31	32	30
Thu Dec 21 06:03:47 2023	1703131427	1	31	32	29
Thu Dec 21 06:03:47 2023	1703131427	1	31	32	29
Thu Dec 21 06:03:47 2023	1703131427	0	32	32	31
Thu Dec 21 06:03:47 2023	1703131427	1	32	33	29
Thu Dec 21 06:03:47 2023	1703131427	0	32	33	31
Thu Dec 21 06:03:47 2023	1703131427	1	32	33	30
Thu Dec 21 06:03:47 2023	1703131427	7	26	33	24
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	31
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	1	33	33	29
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	0	33	33	32
Thu Dec 21 06:03:47 2023	1703131427	7	27	34	25
Thu Dec 21 06:03:47 2023	1703131427	0	34	34	32
Thu Dec 21 06:03:47 2023	1703131427	0	33	34	32
Thu Dec 21 06:03:47 2023	1703131427	0	34	34	15
Thu Dec 21 06:03:47 2023	1703131427	0	34	34	32
Thu Dec 21 06:03:47 2023	1703131427	0	34	34	32
Thu Dec 21 06:03:47 2023	1703131427	1	34	34	32
Thu Dec 21 06:03:47 2023	1703131427	0	34	34	33
Thu Dec 21 06:03:47 2023	1703131427	1	34	34	33
Thu Dec 21 06:03:47 2023	1703131427	1	34	35	33
Thu Dec 21 06:03:47 2023	1703131427	0	35	35	32
Thu Dec 21 06:03:47 2023	1703131427	0	35	35	34
Thu Dec 21 06:03:47 2023	1703131427	0	35	35	34
Thu Dec 21 06:03:47 2023	1703131427	0	35	35	33
Thu Dec 21 06:03:47 2023	1703131427	1	35	36	33
Thu Dec 21 06:03:47 2023	1703131427	1	35	36	33
Thu Dec 21 06:03:47 2023	1703131427	1	35	36	34
Thu Dec 21 06:03:47 2023	1703131427	0	35	36	34
Thu Dec 21 06:03:47 2023	1703131427	0	36	36	34
Thu Dec 21 06:03:47 2023	1703131427	0	36	36	34
Thu Dec 21 06:03:47 2023	1703131427	1	38	39	36
Thu Dec 21 06:03:47 2023	1703131427	1	38	39	36
Thu Dec 21 06:03:47 2023	1703131427	1	38	39	36
