starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 21 06:01:22 2023	1703131282	0	0	0	0
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	1	1	1
Thu Dec 21 06:01:22 2023	1703131282	0	2	2	1
Thu Dec 21 06:01:22 2023	1703131282	0	2	2	2
Thu Dec 21 06:01:22 2023	1703131282	0	2	3	2
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	2
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	3
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	2
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	3
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	3
Thu Dec 21 06:01:22 2023	1703131282	0	3	3	3
Thu Dec 21 06:01:22 2023	1703131282	1	3	3	3
Thu Dec 21 06:01:22 2023	1703131282	1	3	3	2
Thu Dec 21 06:01:22 2023	1703131282	0	3	4	3
Thu Dec 21 06:01:22 2023	1703131282	1	3	4	3
Thu Dec 21 06:01:22 2023	1703131282	0	4	4	3
Thu Dec 21 06:01:22 2023	1703131282	0	4	4	4
Thu Dec 21 06:01:22 2023	1703131282	1	3	4	3
Thu Dec 21 06:01:22 2023	1703131282	0	4	4	1
Thu Dec 21 06:01:22 2023	1703131282	0	4	4	4
Thu Dec 21 06:01:22 2023	1703131282	0	4	4	4
Thu Dec 21 06:01:22 2023	1703131282	1	3	4	3
Thu Dec 21 06:01:22 2023	1703131282	1	3	4	3
Thu Dec 21 06:01:22 2023	1703131282	0	5	5	4
Thu Dec 21 06:01:22 2023	1703131282	0	5	5	4
Thu Dec 21 06:01:22 2023	1703131282	1	4	5	3
Thu Dec 21 06:01:22 2023	1703131282	3	2	6	2
Thu Dec 21 06:01:22 2023	1703131282	3	3	6	2
Thu Dec 21 06:01:22 2023	1703131282	0	6	6	5
Thu Dec 21 06:01:22 2023	1703131282	3	3	6	2
Thu Dec 21 06:01:22 2023	1703131282	2	4	6	4
Thu Dec 21 06:01:22 2023	1703131282	4	2	6	2
Thu Dec 21 06:01:22 2023	1703131282	3	3	6	3
Thu Dec 21 06:01:22 2023	1703131282	3	3	6	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	6	4
Thu Dec 21 06:01:22 2023	1703131282	4	3	6	2
Thu Dec 21 06:01:22 2023	1703131282	3	4	6	3
Thu Dec 21 06:01:22 2023	1703131282	4	3	6	3
Thu Dec 21 06:01:22 2023	1703131282	3	3	6	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	6	3
Thu Dec 21 06:01:22 2023	1703131282	3	3	7	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	0	7	7	2
Thu Dec 21 06:01:22 2023	1703131282	1	5	7	4
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	1	6	7	6
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	3	3	7	3
Thu Dec 21 06:01:22 2023	1703131282	0	7	7	6
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	4	3	7	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	4	4	7	3
Thu Dec 21 06:01:22 2023	1703131282	3	4	7	4
Thu Dec 21 06:01:22 2023	1703131282	1	6	7	6
Thu Dec 21 06:01:22 2023	1703131282	0	7	8	7
Thu Dec 21 06:01:22 2023	1703131282	0	8	8	7
Thu Dec 21 06:01:22 2023	1703131282	3	4	8	3
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	3
Thu Dec 21 06:01:22 2023	1703131282	2	6	8	5
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	2
Thu Dec 21 06:01:22 2023	1703131282	3	5	8	4
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	4
Thu Dec 21 06:01:22 2023	1703131282	3	5	8	4
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	2
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	2
Thu Dec 21 06:01:22 2023	1703131282	3	5	8	3
Thu Dec 21 06:01:22 2023	1703131282	2	6	8	6
Thu Dec 21 06:01:22 2023	1703131282	3	6	8	5
Thu Dec 21 06:01:22 2023	1703131282	4	5	8	3
Thu Dec 21 06:01:22 2023	1703131282	1	7	8	7
Thu Dec 21 06:01:22 2023	1703131282	2	6	8	6
Thu Dec 21 06:01:22 2023	1703131282	2	6	8	6
Thu Dec 21 06:01:22 2023	1703131282	4	4	8	3
Thu Dec 21 06:01:22 2023	1703131282	4	5	8	3
Thu Dec 21 06:01:22 2023	1703131282	2	7	8	7
Thu Dec 21 06:01:22 2023	1703131282	1	8	9	8
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	3
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	5
Thu Dec 21 06:01:22 2023	1703131282	2	6	9	6
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	3
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	6
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	5
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	6
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	5
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	2	7	9	6
Thu Dec 21 06:01:22 2023	1703131282	5	4	9	3
Thu Dec 21 06:01:22 2023	1703131282	6	3	9	3
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	5
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	3
Thu Dec 21 06:01:22 2023	1703131282	5	4	9	3
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	5
Thu Dec 21 06:01:22 2023	1703131282	5	4	9	4
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	5	4	9	3
Thu Dec 21 06:01:22 2023	1703131282	6	3	9	3
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	5
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	5
Thu Dec 21 06:01:22 2023	1703131282	6	3	9	3
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	4
Thu Dec 21 06:01:22 2023	1703131282	2	7	9	6
Thu Dec 21 06:01:22 2023	1703131282	3	7	9	6
Thu Dec 21 06:01:22 2023	1703131282	1	8	9	7
Thu Dec 21 06:01:22 2023	1703131282	2	7	9	4
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	6
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	6
Thu Dec 21 06:01:22 2023	1703131282	4	5	9	5
Thu Dec 21 06:01:22 2023	1703131282	1	9	9	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	9	6
Thu Dec 21 06:01:22 2023	1703131282	4	6	9	4
Thu Dec 21 06:01:22 2023	1703131282	3	6	9	5
Thu Dec 21 06:01:22 2023	1703131282	3	7	9	6
Thu Dec 21 06:01:22 2023	1703131282	1	9	9	7
Thu Dec 21 06:01:22 2023	1703131282	4	6	9	5
Thu Dec 21 06:01:22 2023	1703131282	2	8	9	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	9	8
Thu Dec 21 06:01:22 2023	1703131282	1	8	9	4
Thu Dec 21 06:01:22 2023	1703131282	1	8	9	5
Thu Dec 21 06:01:22 2023	1703131282	2	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	2
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	5
Thu Dec 21 06:01:22 2023	1703131282	1	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	1	8	10	3
Thu Dec 21 06:01:22 2023	1703131282	6	3	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	5
Thu Dec 21 06:01:22 2023	1703131282	6	3	10	3
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	3	6	10	6
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	7
Thu Dec 21 06:01:22 2023	1703131282	1	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	4
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	4	5	10	5
Thu Dec 21 06:01:22 2023	1703131282	2	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	4
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	6
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	5
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	9
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	5
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	5
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	5
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	4
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	1	10	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	5	10	4
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	3	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	4
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	8
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	6	5	10	3
Thu Dec 21 06:01:22 2023	1703131282	6	4	10	3
Thu Dec 21 06:01:22 2023	1703131282	1	10	10	8
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	4
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	9
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	5
Thu Dec 21 06:01:22 2023	1703131282	3	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	7
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	3	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	10	7
Thu Dec 21 06:01:22 2023	1703131282	4	6	10	6
Thu Dec 21 06:01:22 2023	1703131282	1	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	4	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	4	7	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	10	6
Thu Dec 21 06:01:22 2023	1703131282	5	5	10	5
Thu Dec 21 06:01:22 2023	1703131282	2	9	10	8
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	5
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	11	8
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	1	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	1	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	1	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	5	5	11	4
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	7
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	1	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	7	4	11	3
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	5
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	0	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	5
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	1	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	4
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	7
Thu Dec 21 06:01:22 2023	1703131282	2	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	7	4	11	3
Thu Dec 21 06:01:22 2023	1703131282	3	7	11	7
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	3	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	8
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	5
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	1	10	11	10
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	7
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	7	4	11	3
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	8
Thu Dec 21 06:01:22 2023	1703131282	7	4	11	3
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	3
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	1	10	11	10
Thu Dec 21 06:01:22 2023	1703131282	6	5	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	9
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	1	11	11	10
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	1	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	5	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	9	11	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	11	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	1	10	11	10
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	6	6	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	3	9	11	6
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	3	9	11	8
Thu Dec 21 06:01:22 2023	1703131282	7	4	11	4
Thu Dec 21 06:01:22 2023	1703131282	2	10	11	9
Thu Dec 21 06:01:22 2023	1703131282	5	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	11	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	4	7	11	5
Thu Dec 21 06:01:22 2023	1703131282	2	9	11	7
Thu Dec 21 06:01:22 2023	1703131282	6	6	11	3
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	7	4	12	3
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	0	12	12	10
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	5
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	4
Thu Dec 21 06:01:22 2023	1703131282	5	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	10
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	5
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	10
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	4
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	8	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	5
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	9	3	12	2
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	10
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	8
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	8
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	10
Thu Dec 21 06:01:22 2023	1703131282	3	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	10
Thu Dec 21 06:01:22 2023	1703131282	4	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	5
Thu Dec 21 06:01:22 2023	1703131282	1	11	12	9
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	9	2	12	2
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	7	5	12	4
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	5
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	4
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	10
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	8
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	3
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	9	3	12	2
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	9
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	7
Thu Dec 21 06:01:22 2023	1703131282	6	6	12	4
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	6
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	4	8	12	7
Thu Dec 21 06:01:22 2023	1703131282	5	7	12	6
Thu Dec 21 06:01:22 2023	1703131282	3	9	12	8
Thu Dec 21 06:01:22 2023	1703131282	2	10	12	10
